

nor2x1 NLDM Tables (ns)
Slew \ Load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758

cell_rise
0.01,-4.00190,-4.00218,-4.00267,-4.00308,0.04014,0.10241,0.26771
0.0231,1.98736,1.98756,-4.00619,-4.00762,-4.00863,0.10239,0.26770
0.0531,1.96404,1.96307,1.96130,1.96373,-4.01744,-4.02090,0.26771
0.1225,1.91272,1.91144,1.90852,1.90235,1.90433,-4.03938,-4.04305
0.2823,1.79546,1.79411,1.79060,1.78214,1.76525,1.77725,-4.07570
0.6507,1.52558,1.52412,1.52030,1.51058,1.48809,1.44615,1.56914
1.5,0.90370,0.90218,0.89817,0.88767,0.86215,0.81469,0.79380


nor2x4 NLDM Tables (ns)
Slew \ Load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758

cell_rise
0.01,0.00114,0.00155,0.00312,4.00320,4.00744,4.01862,4.04837
0.0231,-0.00562,-0.00532,-0.00457,-0.00240,0.00640,4.01207,4.04189
0.0531,-0.02074,-0.02049,-0.01981,-0.01795,-0.01276,0.00617,4.02696
0.1225,-0.05550,-0.05526,-0.05460,-0.05288,-0.04828,-0.03498,0.01705
0.2823,-0.13542,-0.13519,-0.13454,-0.13287,-0.12848,-0.11655,-0.08112
0.6507,-0.31963,-0.31940,-0.31876,-0.31710,-0.31280,-0.30133,-0.26952
1.5,-0.74428,-0.74406,-0.74342,-0.74177,-0.73750,-0.72621,-0.69565

cell_fall
0.01,-1.99913,-1.99928,-2.00164,4.00393,4.01278,4.03543,4.09501
0.0231,-2.00329,-2.00131,-1.99687,-1.99029,-2.00597,4.02050,4.08011
0.0531,-2.02233,-2.02047,-2.01522,-2.00081,-1.97432,-2.00170,4.04604
0.1225,-2.06325,-2.06175,-2.05784,-2.04519,-2.00740,-1.93376,-2.01903
0.2823,-2.15736,-2.15560,-2.15104,-2.14029,-2.10917,-2.00910,-1.82871
0.6507,-2.37540,-2.37342,-2.36819,-2.35537,-2.32682,-2.24403,-1.97825
1.5,-2.87891,-2.87680,-2.87112,-2.85665,-2.82263,-2.74758,-2.52215

rise_transition
0.01,1.98339,1.98327,1.98251,1.98070,1.98487,-3.97127,-3.91044
0.0231,-2.04064,-2.04078,-2.03973,1.95639,1.95022,1.94555,2.05470
0.0531,-2.09899,-2.09889,-2.09833,-2.09812,1.89569,1.88030,1.86575
0.1225,-2.23384,-2.23381,-2.23352,-2.23239,-2.23126,1.75423,1.71466
0.2823,-2.54310,-2.54312,-2.54308,-2.54288,-2.54022,-2.53676,1.42467
0.6507,-3.25544,-3.25552,-3.25564,-3.25611,-3.25542,-3.24860,-3.23985
1.5,-3.99967,-3.99967,-3.99941,-3.99892,-3.99591,-3.98610,-3.95169

fall_transition
0.01,-4.00181,-4.00200,-4.00246,-4.00346,-4.00515,0.04886,0.12570
0.0231,1.98753,1.98744,1.98819,-4.00714,-4.00966,-4.01347,-4.02159
0.0531,1.96492,1.96442,1.96310,1.96098,-4.01452,-4.02303,-4.03380
0.1225,1.91491,1.91426,1.91249,1.90824,1.90056,-4.03046,-4.05479
0.2823,1.80044,1.79971,1.79774,1.79268,1.78110,1.76009,-4.06959
0.6507,1.53684,1.53604,1.53394,1.52840,1.51489,1.48404,1.43688
1.5,0.92930,0.92849,0.92629,0.92046,0.90576,0.87057,0.81362


maj3x1 NLDM Tables (ns)
Slew \ Load,0.0005,0.0013,0.0035,0.0094,0.0249,0.0662,0.1758

cell_rise
0.01,4.03263,4.03840,4.05372,4.09414,4.19973,4.48051,5.22473
0.0231,4.02608,4.03185,4.04716,4.08759,4.19318,4.47396,5.21818
0.0531,4.01107,4.01684,4.03216,4.07258,4.17817,4.45895,5.20319
0.1225,-0.01235,3.98213,3.99745,4.03787,4.14346,4.42424,5.16849
0.2823,-0.10291,-0.09538,-0.07187,3.95793,4.06352,4.34429,5.08857
0.6507,-0.28872,-0.28246,-0.26515,-0.21291,3.87915,4.15986,4.90424
1.5,-0.71380,-0.70786,-0.69190,-0.64798,-0.51653,4.30474,5.04776

cell_fall
0.01,4.00438,4.00668,4.01121,4.02192,4.04796,4.11407,4.14722
0.0231,3.99163,3.99358,3.99808,4.00885,4.03495,4.10105,4.13426
0.0531,3.96237,3.96441,3.96933,3.97972,4.00525,4.07108,4.10452
0.1225,-2.10958,3.87690,3.88595,3.90380,3.93543,4.00084,4.03443
0.2823,-2.21811,-2.21708,-2.22809,3.68141,3.74564,3.83773,3.87205
0.6507,-2.54232,-2.53302,-2.51346,-2.50282,3.20601,3.38645,3.44982
1.5,-3.36015,-3.34558,-3.31000,-3.23392,-3.15588,2.10594,1.91234

rise_transition
0.01,0.06405,0.07173,0.09293,0.14965,0.29839,0.69468,0.00000
0.0231,0.06405,0.07173,0.09293,0.14965,0.29839,0.69468,0.00000
0.0531,0.06404,0.07173,0.09293,0.14965,0.29839,0.69468,0.00000
0.1225,4.06130,4.06746,4.08256,0.14964,0.29839,0.69468,0.00000
0.2823,0.05984,0.07641,4.09085,4.14191,0.29838,0.69467,0.00000
0.6507,0.06016,0.06948,0.09742,0.22473,4.28655,0.69464,0.00000
1.5,0.06022,0.06853,0.09210,0.16076,0.43218,5.23646,0.00000

